id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
3462,closed,nholland94,false,lildude,true,306,5,108,198,0
3461,closed,durul,false,durul,false,0,3,0,0,0
3460,closed,AlekSi,false,AlekSi,false,12,0,null,null,null
3458,closed,sdejonk,false,lildude,true,301,1,0,301,0
3456,open,Dorian,false,null,false,null,0,null,null,null
3455,closed,arcturusannamalai,false,pchaigno,false,0,2,0,0,0
3451,open,HarryBeadle,false,brandonblack,false,null,8,20,0,null
3450,open,GabLeRoux,false,null,false,null,1,0,333,null
3449,closed,AaronBratcher,false,pchaigno,false,10,3,9,1,0
3446,closed,jtgrassie,false,brandonblack,false,1,1,0,1,0
3442,closed,Aquzohr,false,Caged,true,92,2,92,0,0
3440,closed,jamesqo,false,brandonblack,false,5,6,4,0,0
3439,open,touisteur,false,null,false,null,1,0,102,null
3437,closed,koop4,false,koop4,false,1,6,1,0,0
3435,closed,bradhaywood,false,bradhaywood,false,2,2,0,2,0
3433,closed,congdm,false,brandonblack,false,3,6,0,0,3
3430,closed,sunderls,false,pchaigno,false,0,3,0,0,0
3428,closed,nwhetsell,false,brandonblack,false,12,7,12,0,0
3425,closed,kivikakk,true,brandonblack,false,0,10,0,0,0
3419,closed,jeremylong,false,jeremylong,false,1,3,1,0,0
3418,closed,nwhetsell,false,nwhetsell,false,0,2,0,0,0
3417,closed,Zaid-Safadi,false,Zaid-Safadi,false,0,3,0,0,0
3414,closed,jcubic,false,jcubic,false,0,2,0,0,0
3412,closed,lrq3000,false,pchaigno,false,3,2,0,0,2
3410,closed,danilaml,false,pchaigno,false,3,5,0,0,2
3408,closed,jfmc,false,brandonblack,false,4,1,0,0,4
3407,closed,kemin711,false,pchaigno,false,0,1,0,0,0
3406,closed,Mike-Now,false,brandonblack,false,9,2,9,0,0
3405,closed,plantain-00,false,plantain-00,false,0,2,0,0,0
3404,closed,pepa65,false,pchaigno,false,10,5,0,0,9
3401,closed,madclaws,false,pchaigno,false,11,8,11,0,0
3400,closed,deadtrickster,false,pchaigno,false,0,1,0,0,0
3399,closed,ndimhypervol,false,pchaigno,false,1,5,1,0,0
3395,closed,miladd3,false,miladd3,false,2,0,null,null,null
3394,open,jonsuh,false,null,false,null,1,0,509,null
3391,closed,tjrana,false,tjrana,false,276,1,0,39,236
3390,closed,SyndARn,false,SyndARn,false,0,2,0,0,0
3389,closed,katywings,false,katywings,false,0,2,0,0,0
3387,open,brandonblack,false,null,false,null,2,0,149,null
3381,closed,anywhichway,false,pchaigno,false,22,2,0,0,21
3380,closed,1st1,false,pchaigno,false,0,1,0,0,0
3379,open,faquinonez,false,null,false,null,2,455,0,null
3376,closed,kevgs,false,kevgs,false,0,4,0,0,0
3374,closed,ryanmcdermott,false,ryanmcdermott,false,0,2,0,0,0
3371,closed,meganemura,false,meganemura,false,159,5,159,0,0
3369,closed,amnotafraid,false,amnotafraid,false,0,2,0,0,0
