id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
12625,open,TheColorRed,false,null,false,null,6,1,0,null
12622,closed,steem,false,codebytere,true,1,2,6,1,6
12621,open,eli-schwartz,false,null,false,null,2,1,0,null
12620,open,csf30816,false,null,false,null,1,0,0,null
12618,open,zeke,true,null,false,null,3,0,0,null
9106,closed,aight8,false,enlight,false,0,2,0,0,0
9103,closed,aight8,false,kevinsawicki,true,0,4,0,0,0
9102,open,aight8,false,null,false,null,8,280,1,null
9100,open,CharlieHess,false,null,false,null,3,0,0,null
9094,closed,bpasero,false,zcbenz,true,182,5,98,1,83
9093,closed,MrSaints,false,zcbenz,true,72,1,0,72,0
9092,closed,FullstackDevsYT,false,FullstackDevsYT,false,3,11,401,3,401
9091,closed,tkggusraqk,false,kevinsawicki,true,0,5,0,0,0
9090,closed,vishalwy,false,kevinsawicki,true,58,2,56,2,0
9089,closed,Banou26,false,zcbenz,true,73,1,0,73,0
9088,closed,TimNZ,false,TimNZ,false,0,2,0,0,0
9087,closed,koterpillar,false,zcbenz,true,74,1,0,74,0
9086,closed,bpasero,false,zcbenz,true,162,1,0,1,161
9085,closed,popey456963,false,deepak1556,false,3,1,0,3,0
9083,closed,saschagehlich,false,saschagehlich,false,0,1,0,0,0
9082,closed,otakustay,false,zcbenz,true,75,3,50,24,0
9081,closed,Lplenka,false,MarshallOfSound,false,0,5,1,0,1
9078,closed,nathansobo,true,zcbenz,true,75,6,101,0,26
9077,closed,tejohnso,false,deepak1556,false,4,4,230,4,230
9075,closed,eduardodallmann,false,eduardodallmann,false,0,2,0,0,0
9073,closed,aight8,false,MarshallOfSound,false,376,4,63,305,7
9071,closed,kazkondo,false,kazkondo,false,0,1,0,0,0
9070,closed,radencode,false,kevinsawicki,true,0,1,0,0,0
9064,closed,SCProductions,false,kevinsawicki,true,62,8,57,4,0
9063,closed,fluency03,false,fluency03,false,0,0,null,null,null
9061,closed,lmacsen,false,lmacsen,false,0,0,null,null,null
9060,closed,highalps,false,kevinsawicki,true,62,4,62,0,0
9059,closed,pmoleri,false,pmoleri,false,1,7,0,1,0
9058,open,bcomnes,false,null,false,null,3,0,0,null
9056,closed,dakrawczyk,false,zcbenz,true,77,7,348,2,273
9055,closed,Cphilo,false,kevinsawicki,true,29,3,29,0,0
9051,closed,Blindkiller12,false,kevinsawicki,true,2,2,2,0,0
9050,closed,VPageDevelopment,false,enlight,false,0,2,0,0,0
9049,closed,KeitIG,false,zcbenz,true,78,3,72,6,0
9048,closed,XiaohuChen,false,MarshallOfSound,false,0,3,0,0,0
9047,closed,justechn,false,MarshallOfSound,false,0,1,0,0,0
9046,closed,mcg,false,vanessayuenn,true,73,26,397,0,324
9042,open,MikeBailleul,false,null,false,null,3,39,0,null
9040,closed,ckristhoff,false,zcbenz,true,76,9,76,0,0
9038,closed,usernamevalis,false,kevinsawicki,true,4,1,0,4,0
9036,closed,nt1m,false,zcbenz,true,79,1,0,79,0
9035,open,darsain,false,null,false,null,8,243,72,null
9033,closed,Dexwell,false,kevinsawicki,true,15,0,null,null,null
9032,closed,alebo611,false,kevinsawicki,true,4,2,3,0,0
9031,closed,dataino-it,false,dataino-it,false,0,0,null,null,null
9030,open,rreimann,false,codebytere,true,null,7,377,42,null
9029,open,rreimann,false,null,false,null,16,392,2,null
9027,closed,kazusa0106,false,deepak1556,false,0,1,0,0,0
9026,closed,AndreaSpan,false,zcbenz,true,79,3,75,4,0
9025,closed,MarshallOfSound,false,kevinsawicki,true,8,1,0,0,8
9022,closed,ccj242,false,zcbenz,true,79,1,0,79,0
9020,closed,Lplenka,false,zcbenz,true,79,4,79,0,0
9019,open,timfish,false,null,false,null,1,0,225,null
9018,closed,PaulOst,false,MarshallOfSound,false,0,1,0,0,0
9017,closed,Sential,false,kevinsawicki,true,6,2,2,3,0
9016,closed,tkggusraqk,false,MarshallOfSound,false,0,9,0,0,0
9015,closed,arashpayan,false,arashpayan,false,3,1,0,3,0
9013,closed,stellar2016,false,codebytere,true,185,2,104,81,0
9011,closed,renambot-uic,false,zcbenz,true,81,1,0,81,0
9009,closed,salomvary,false,zcbenz,true,81,4,81,0,0
9005,closed,alexey-sh,false,codebytere,true,317,6,214,103,0
9004,closed,bpasero,false,zcbenz,true,4,0,null,null,null
9003,closed,nutakukimochi,false,kevinsawicki,true,59,2,51,7,0
9002,closed,saikrishnadeep,false,kevinsawicki,true,7,3,7,0,0
9000,closed,foisonocean,false,kevinsawicki,true,8,2,0,8,0
8999,closed,smith-kyle,false,codebytere,true,311,3,221,88,2
8997,closed,caperavensoftware,false,MarshallOfSound,false,0,6,0,0,0
8995,closed,pronebird,false,deepak1556,false,0,2,0,0,0
8994,closed,muellermarkus,false,muellermarkus,false,0,1,0,0,0
8993,closed,httpdigest,false,kevinsawicki,true,53,24,50,0,1
8992,closed,rcosnita,false,rcosnita,false,0,2,0,0,0
8991,closed,bil88,false,zcbenz,true,83,3,82,0,0
8989,closed,Sindcs,false,MarshallOfSound,false,0,2,0,0,0
8987,closed,jingman,false,zcbenz,true,83,11,298,0,215
8986,closed,snene,false,MarshallOfSound,false,0,2,0,0,0
8985,closed,tjoye20,false,tjoye20,false,0,2,0,0,0
8982,closed,linux-man,false,kevinsawicki,true,36,8,35,1,0
8981,closed,Dexwell,false,Dexwell,false,4,5,0,0,3
8979,closed,Binom777,false,kevinsawicki,true,10,3,10,0,0
